Data,Poziom,Zmiana,Opad,Temperatura,Rezerwuar_sniegu,Opad_efektywny,Snow_add_mm,Rain_part_mm,Melt_mm
1982-11-01,"98,1","-0,02","17,5","5,0",0.1979072604241668,17.697907260424167,0.0,17.5,0.1979072604241668
1982-12-01,"98,12","0,02","36,6","1,2",0.0989536302120834,36.69895363021209,0.0,36.6,0.0989536302120834
1983-01-01,"98,18","0,06","45,3","3,7",0.0494768151060417,45.34947681510604,0.0,45.3,0.0494768151060417
1983-02-01,"98,24","0,06","60,0","-3,1",60.04947681510604,0.0,60.0,0.0,0.0
1983-03-01,"98,33","0,09","32,4","4,2",30.02473840755302,62.42473840755302,0.0,32.4,30.02473840755302
1983-04-01,"98,4","0,07","28,7","9,2",15.01236920377651,43.71236920377651,0.0,28.7,15.01236920377651
1983-05-01,"98,4","0,0","41,7","14,8",7.506184601888255,49.20618460188826,0.0,41.7,7.506184601888255
1983-06-01,"98,29","-0,11","36,0","16,7",3.753092300944128,39.753092300944125,0.0,36.0,3.753092300944128
1983-07-01,"98,17","-0,12","31,3","20,0",1.876546150472064,33.17654615047206,0.0,31.3,1.876546150472064
1983-08-01,"98,14","-0,03","54,0","18,2",0.938273075236032,54.93827307523603,0.0,54.0,0.938273075236032
1983-09-01,"98,08","-0,06","37,7","13,8",0.4691365376180159,38.169136537618016,0.0,37.7,0.4691365376180159
1983-10-01,"98,04","-0,04","29,0","8,8",0.2345682688090079,29.234568268809006,0.0,29.0,0.2345682688090079
1983-11-01,"98,03","-0,01","29,2","2,1",0.1172841344045039,29.317284134404503,0.0,29.2,0.1172841344045039
1983-12-01,"98,05","0,02","36,5","-1,0",9.242284134404503,27.375,9.125,27.375,0.0
1984-01-01,"98,1","0,05","37,8","0,6",4.621142067202252,42.42114206720225,0.0,37.8,4.621142067202252
1984-02-01,"98,15","0,05","19,5","-1,1",9.496142067202252,14.625,4.875,14.625,0.0
1984-03-01,"98,18","0,03","25,0","1,1",4.748071033601126,29.748071033601125,0.0,25.0,4.748071033601126
1984-04-01,"98,25","0,07","12,0","8,0",2.374035516800563,14.374035516800562,0.0,12.0,2.374035516800563
1984-05-01,"98,26","0,01","68,0","12,9",1.1870177584002817,69.18701775840029,0.0,68.0,1.1870177584002817
1984-06-01,"98,33","0,07","59,0","14,4",0.5935088792001407,59.593508879200144,0.0,59.0,0.5935088792001407
1984-07-01,"98,31","-0,02","63,5","15,5",0.2967544396000703,63.79675443960007,0.0,63.5,0.2967544396000703
1984-08-01,"98,23","-0,08","21,0","17,9",0.1483772198000351,21.14837721980004,0.0,21.0,0.1483772198000351
1984-09-01,"98,2","-0,03","58,1","12,5",0.0741886099000175,58.17418860990002,0.0,58.1,0.0741886099000175
1984-10-01,"98,2","0,0","22,0","10,6",0.0370943049500087,22.03709430495001,0.0,22.0,0.0370943049500087
1984-11-01,"98,15","-0,05","25,7","2,7",0.0185471524750043,25.718547152475004,0.0,25.7,0.0185471524750043
