252170150,"POWIDZ","1981","07",148.5,"",0,"",36.6,"","19","",0,"8"
252170150,"POWIDZ","1981","08",50.7,"",0,"",14.7,"","23","",0,"8"
252170150,"POWIDZ","1981","09",11.7,"",0,"",3.7,"","09","",0,"8"
252170150,"POWIDZ","1981","10",61.3,"",0,"",24.2,"","22","",0,"8"
252170150,"POWIDZ","1981","11",44.1,"",4,"",8.3,"","29","",0,"8"
252170150,"POWIDZ","1981","12",39.2,"",16,"",6.4,"","03","",0,"8"
252170150,"POWIDZ","1982","01",44.1,"",10,"",11.3,"","05","",0,"8"
252170150,"POWIDZ","1982","02",9.3,"",1,"",4.5,"","08","",0,"8"
252170150,"POWIDZ","1982","03",24.5,"",2,"",8.2,"","11","",0,"8"
252170150,"POWIDZ","1982","04",31.4,"",4,"",9.3,"","08","",0,"8"
252170150,"POWIDZ","1982","05",42.1,"",0,"",20.0,"","11","",0,"8"
252170150,"POWIDZ","1982","06",48.5,"",0,"",11.0,"","13","",0,"8"
252170150,"POWIDZ","1982","07",23.9,"",0,"",12.0,"","03","",0,"8"
252170150,"POWIDZ","1982","08",24.8,"",0,"",16.7,"","20","",0,"8"
252170150,"POWIDZ","1982","09",2.4,"",0,"",1.2,"","23","",0,"8"
252170150,"POWIDZ","1982","10",5.8,"",0,"",4.3,"","13","",0,"8"
252170150,"POWIDZ","1982","11",17.5,"",1,"",6.0,"","18","",0,"8"
252170150,"POWIDZ","1982","12",36.6,"",2,"",17.2,"","15","",0,"8"
252170150,"POWIDZ","1983","01",45.3,"",7,"",8.0,"","04","",0,"8"
252170150,"POWIDZ","1983","02",60.0,"",13,"",15.0,"","12","",0,"8"
252170150,"POWIDZ","1983","03",32.4,"",2,"",6.3,"","21","",0,"8"
252170150,"POWIDZ","1983","04",28.7,"",2,"",11.0,"","07","",0,"8"
252170150,"POWIDZ","1983","05",41.7,"",0,"",16.0,"","24","",0,"8"
252170150,"POWIDZ","1983","06",36.0,"",0,"",15.0,"","27","",0,"8"
252170150,"POWIDZ","1983","07",31.3,"",0,"",10.0,"","12","",0,"8"
252170150,"POWIDZ","1983","08",54.0,"",0,"",13.0,"","07","",0,"8"
252170150,"POWIDZ","1983","09",37.7,"",0,"",13.0,"","16","",0,"8"
252170150,"POWIDZ","1983","10",29.0,"",0,"",6.5,"","09","",0,"8"
252170150,"POWIDZ","1983","11",29.2,"",5,"",9.0,"","26","",0,"8"
252170150,"POWIDZ","1983","12",36.5,"",3,"",8.0,"","25","",0,"8"
252170150,"POWIDZ","1984","01",37.8,"",11,"",8.0,"","14","",0,"8"
252170150,"POWIDZ","1984","02",19.5,"",2,"",6.0,"","06","",0,"8"
252170150,"POWIDZ","1984","03",25.0,"",2,"",18.0,"","30","",0,"8"
252170150,"POWIDZ","1984","04",12.0,"",3,"",4.0,"","12","",0,"8"
252170150,"POWIDZ","1984","05",68.0,"",0,"",12.0,"","04","23",0,"8"
252170150,"POWIDZ","1984","06",59.0,"",0,"",7.0,"","13","23",0,"8"
252170150,"POWIDZ","1984","07",63.5,"",0,"",16.2,"","03","",0,"8"
252170150,"POWIDZ","1984","08",21.0,"",0,"",9.0,"","07","",0,"8"
252170150,"POWIDZ","1984","09",58.1,"",0,"",15.0,"","24","",0,"8"
252170150,"POWIDZ","1984","10",22.0,"",0,"",6.0,"","02","",0,"8"
252170150,"POWIDZ","1984","11",25.7,"",0,"",13.0,"","23","",0,"8"
252170150,"POWIDZ","1984","12",15.6,"",4,"",4.5,"","10","",0,"8"
252170150,"POWIDZ","1985","01",29.0,"",10,"",6.0,"","25","",0,"8"
252170150,"POWIDZ","1985","02",34.8,"",11,"",8.2,"","01","",0,"8"
252170150,"POWIDZ","1985","03",20.0,"",6,"",4.2,"","29","",0,"8"
252170150,"POWIDZ","1985","04",24.3,"",4,"",6.5,"","30","",0,"8"
252170150,"POWIDZ","1985","05",88.4,"",1,"",17.0,"","31","",0,"8"
252170150,"POWIDZ","1985","06",100.0,"",0,"",15.0,"","26","",0,"8"
252170150,"POWIDZ","1985","07",96.0,"",0,"",21.5,"","02","",0,"8"
252170150,"POWIDZ","1985","08",187.9,"",0,"",66.0,"","08","",0,"8"
252170150,"POWIDZ","1985","09",31.8,"",0,"",7.6,"","17","",0,"8"
252170150,"POWIDZ","1985","10",7.7,"",0,"",3.0,"","14","",0,"8"
252170150,"POWIDZ","1985","11",27.3,"",4,"",12.3,"","05","",0,"8"
252170150,"POWIDZ","1985","12",64.3,"",5,"",6.5,"","16","",0,"8"
252170150,"POWIDZ","1986","01",69.7,"",11,"",20.2,"","26","",0,"8"
252170150,"POWIDZ","1986","02",16.9,"",8,"",9.2,"","19","",0,"8"
252170150,"POWIDZ","1986","03",22.9,"",1,"",11.2,"","23","",0,"8"
252170150,"POWIDZ","1986","04",34.5,"",1,"",14.5,"","10","",0,"8"
252170150,"POWIDZ","1986","05",56.9,"",0,"",22.5,"","15","",0,"8"
252170150,"POWIDZ","1986","06",58.8,"",0,"",24.5,"","05","",0,"8"
252170150,"POWIDZ","1986","07",65.5,"",0,"",22.4,"","06","",0,"8"
252170150,"POWIDZ","1986","08",40.6,"",0,"",12.5,"","19","",0,"8"
252170150,"POWIDZ","1986","09",26.2,"",0,"",6.0,"","12","",0,"8"
252170150,"POWIDZ","1986","10",30.5,"",0,"",8.3,"","20","",0,"8"
252170150,"POWIDZ","1986","11",25.3,"",0,"",7.5,"","05","",0,"8"
252170150,"POWIDZ","1986","12",67.5,"",13,"",10.3,"","11","",0,"8"
252170150,"POWIDZ","1987","01",51.2,"",13,"",15.0,"","12","",0,"8"
252170150,"POWIDZ","1987","02",26.9,"",7,"",9.8,"","14","",0,"8"
252170150,"POWIDZ","1987","03",16.0,"",4,"",8.3,"","18","",0,"8"
252170150,"POWIDZ","1987","04",48.1,"",1,"",24.3,"","11","",0,"8"
252170150,"POWIDZ","1987","05",17.4,"",0,"",6.2,"","13","",0,"8"
252170150,"POWIDZ","1987","06",67.5,"",0,"",17.0,"","24","",0,"8"
252170150,"POWIDZ","1987","07",99.7,"",0,"",32.0,"","11","",0,"8"
252170150,"POWIDZ","1987","08",58.0,"",0,"",19.6,"","18","",0,"8"
252170150,"POWIDZ","1987","09",64.6,"",0,"",18.5,"","20","",0,"8"
252170150,"POWIDZ","1987","10",29.0,"",0,"",16.0,"","17","",0,"8"
252170150,"POWIDZ","1987","11",69.1,"",1,"",19.0,"","19","",0,"8"
252170150,"POWIDZ","1987","12",41.4,"",5,"",10.0,"","28","",0,"8"
252170150,"POWIDZ","1988","01",35.4,"",4,"",10.0,"","30","",0,"8"
252170150,"POWIDZ","1988","02",43.2,"",12,"",8.1,"","25","",0,"8"
252170150,"POWIDZ","1988","03",42.7,"",11,"",8.2,"","11","",0,"8"
252170150,"POWIDZ","1988","04",21.8,"",2,"",15.0,""," 1","",0,"8"
252170150,"POWIDZ","1988","05",43.6,"",0,"",39.8,""," 3","",0,"8"
252170150,"POWIDZ","1988","06",62.8,"",0,"",20.0,""," 8","",0,"8"
252170150,"POWIDZ","1988","07",79.2,"",0,"",21.0,"","12","",0,"8"
252170150,"POWIDZ","1988","08",74.7,"",0,"",40.0,"","29","",0,"8"
252170150,"POWIDZ","1988","09",75.1,"",0,"",45.0,""," 2","",0,"8"
252170150,"POWIDZ","1988","10",26.3,"",2,"",12.4,"","29","",0,"8"
252170150,"POWIDZ","1988","11",53.4,"",4,"",10.2,"","13","",0,"8"
252170150,"POWIDZ","1988","12",78.3,"",6,"",14.2,"","11","",0,"8"
252170150,"POWIDZ","1989","01",10.3,"",1,"",2.5,"","10","",0,"8"
252170150,"POWIDZ","1989","02",20.0,"",2,"",5.1,"","15","",0,"8"
252170150,"POWIDZ","1989","03",12.8,"",1,"",5.7,"","15","",0,"8"
252170150,"POWIDZ","1989","04",35.5,"",1,"",10.7,""," 9","",0,"8"
252170150,"POWIDZ","1989","05",12.8,"",0,"",3.7,"","10","",0,"8"
252170150,"POWIDZ","1989","06",40.2,"",0,"",15.5,"","16","",0,"8"
252170150,"POWIDZ","1989","07",25.1,"",0,"",12.0,"","18","",0,"8"
252170150,"POWIDZ","1989","08",14.3,"",0,"",4.8,"","25","",0,"8"
252170150,"POWIDZ","1989","09",23.4,"",0,"",13.5,"","26","",0,"8"
252170150,"POWIDZ","1989","10",26.2,"",0,"",7.7,""," 7","",0,"8"
252170150,"POWIDZ","1989","11",29.9,"",5,"",7.7,"","22","",0,"8"
252170150,"POWIDZ","1989","12",43.3,"",8,"",12.0,"","14","",0,"8"
252170150,"POWIDZ","1990","01",14.1,"",2,"",5.2,"","25","",0,"8"
252170150,"POWIDZ","1990","02",32.9,"",2,"",12.5,"","28","",0,"8"
252170150,"POWIDZ","1990","03",24.2,"",2,"",8.5,"","10","",0,"8"
252170150,"POWIDZ","1990","04",39.2,"",0,"",11.0,"","25","",0,"8"
252170150,"POWIDZ","1990","05",19.5,"",0,"",9.8,"","11","",0,"8"
252170150,"POWIDZ","1990","06",111.4,"",0,"",36.8,""," 9","",0,"8"
252170150,"POWIDZ","1990","07",35.7,"",0,"",17.2,"","18","",0,"8"
252170150,"POWIDZ","1990","08",49.8,"",0,"",9.3,""," 6","",0,"8"
252170150,"POWIDZ","1990","09",47.0,"",0,"",9.5,"","24","",0,"8"
252170150,"POWIDZ","1990","10",42.2,"",0,"",10.7,"","19","30",0,"8"
252170150,"POWIDZ","1990","11",41.2,"",2,"",8.0,"","17","",0,"8"
252170150,"POWIDZ","1990","12",47.0,"",11,"",12.0,"","10","",0,"8"
252170150,"POWIDZ","1991","01",12.7,"",2,"",2.2,""," 4","",0,"8"
252170150,"POWIDZ","1991","02",16.7,"",11,"",3.8,""," 8","",0,"8"
252170150,"POWIDZ","1991","03",22.0,"",0,"",6.6,"","19","",0,"8"
252170150,"POWIDZ","1991","04",22.7,"",1,"",4.4,""," 9","",0,"8"
252170150,"POWIDZ","1991","05",43.3,"",2,"",15.0,""," 3","",0,"8"
252170150,"POWIDZ","1991","06",82.9,"",0,"",31.0,"","27","",0,"8"
252170150,"POWIDZ","1991","07",50.1,"",1,"",24.4,"","12","",0,"8"
252170150,"POWIDZ","1991","08",36.5,"",0,"",14.9,"","24","",0,"8"
252170150,"POWIDZ","1991","09",22.1,"",0,"",7.1,"","17","30",0,"8"
252170150,"POWIDZ","1991","10",19.2,"",0,"",11.4,"","13","",0,"8"
252170150,"POWIDZ","1991","11",47.4,"",3,"",11.3,""," 8","",0,"8"
252170150,"POWIDZ","1991","12",45.1,"",6,"",12.5,"","19","",0,"8"
252170150,"POWIDZ","1992","01",9.7,"",3,"",6.0,"","18","",0,"8"
252170150,"POWIDZ","1992","02",19.8,"",4,"",5.4,"","11","",0,"8"
252170150,"POWIDZ","1992","03",74.8,"",5,"",15.0,"","24","",0,"8"
252170150,"POWIDZ","1992","04",7.8,"",0,"",2.9,"","27","",0,"8"
252170150,"POWIDZ","1992","05",26.4,"",0,"",8.7,"","11","",0,"8"
252170150,"POWIDZ","1992","06",41.0,"",0,"",13.0,"","23","",0,"8"
252170150,"POWIDZ","1992","07",11.6,"",0,"",3.1,"","14","",0,"8"
252170150,"POWIDZ","1992","08",49.9,"",1,"",33.2,"","26","",0,"8"
252170150,"POWIDZ","1992","09",17.5,"",0,"",8.3,"","14","",0,"8"
252170150,"POWIDZ","1992","10",28.0,"",0,"",8.8,"","28","",0,"8"
252170150,"POWIDZ","1992","11",43.7,"",2,"",7.0,"","24","",0,"8"
252170150,"POWIDZ","1992","12",26.1,"",2,"",7.0,""," 3","",0,"8"
252170150,"POWIDZ","1993","01",47.7,"",3,"",14.1,"","12","",0,"8"
252170150,"POWIDZ","1993","02",31.5,"",10,"",6.3,"","20","",0,"8"
252170150,"POWIDZ","1993","03",33.2,"",7,"",16.2,"","28","",0,"8"
252170150,"POWIDZ","1993","04",12.7,"",0,"",3.1,""," 3","",0,"8"
252170150,"POWIDZ","1993","05",25.7,"",1,"",12.0,"","22","",0,"8"
252170150,"POWIDZ","1993","06",53.1,"",1,"",15.5,"","12","",0,"8"
252170150,"POWIDZ","1993","07",102.3,"",0,"",37.7,""," 5","",0,"8"
252170150,"POWIDZ","1993","08",42.4,"",0,"",12.2,"","16","",0,"8"
252170150,"POWIDZ","1993","09",79.8,"",0,"",18.2,"","10","",0,"8"
252170150,"POWIDZ","1993","10",16.7,"",0,"",5.3,"","22","",0,"8"
252170150,"POWIDZ","1993","11",40.7,"",8,"",8.0,"","27","",0,"8"
252170150,"POWIDZ","1993","12",91.0,"",10,"",12.3,"","25","",0,"8"
252170150,"POWIDZ","1994","01",39.5,"",7,"",10.6,"","23","",0,"8"
252170150,"POWIDZ","1994","02",25.8,"",8,"",8.5,"","22","",0,"8"
252170150,"POWIDZ","1994","03",58.7,"",4,"",12.3,"","25","",0,"8"
252170150,"POWIDZ","1994","04",35.0,"",0,"",5.9,""," 6","",0,"8"
252170150,"POWIDZ","1994","05",64.7,"",0,"",23.3,"","23","",0,"8"
252170150,"POWIDZ","1994","06",31.8,"",0,"",11.0,""," 2","",0,"8"
252170150,"POWIDZ","1994","07",50.4,"",0,"",27.5,""," 8","",0,"8"
252170150,"POWIDZ","1994","08",40.4,"",0,"",8.6,"","28","",0,"8"
252170150,"POWIDZ","1994","09",91.8,"",0,"",34.0,""," 2","",0,"8"
252170150,"POWIDZ","1994","10",15.2,"",0,"",6.9,"","26","",0,"8"
252170150,"POWIDZ","1994","11",23.4,"",0,"",8.0,"","14","",0,"8"
252170150,"POWIDZ","1994","12",43.4,"",6,"",7.7,""," 5","",0,"8"
252170150,"POWIDZ","1995","01",31.4,"",10,"",6.3,""," 9","",0,"8"
252170150,"POWIDZ","1995","02",36.5,"",6,"",7.5,""," 4","",0,"8"
252170150,"POWIDZ","1995","03",39.8,"",4,"",7.1,"","27","",0,"8"
252170150,"POWIDZ","1995","04",24.8,"",2,"",8.7,"","27","",0,"8"
252170150,"POWIDZ","1995","05",34.0,"",0,"",18.4,"","13","",0,"8"
252170150,"POWIDZ","1995","06",70.3,"",0,"",17.6,""," 1","",0,"8"
252170150,"POWIDZ","1995","07",56.9,"",0,"",16.0,"","13","",0,"8"
252170150,"POWIDZ","1995","08",63.8,"",0,"",21.0,"","31","",0,"8"
252170150,"POWIDZ","1995","09",119.8,"",0,"",35.0,"","20","",0,"8"
252170150,"POWIDZ","1995","10",13.6,"",0,"",4.0,"","30","",0,"8"
252170150,"POWIDZ","1995","11",17.0,"",3,"",5.3,""," 3","",0,"8"
252170150,"POWIDZ","1995","12",18.8,"",10,"",6.5,"","22","",0,"8"
252170150,"POWIDZ","1996","01",8.8,"",3,"",5.7,""," 8","",0,"8"
252170150,"POWIDZ","1996","02",35.2,"",8,"",12.0,"","19","",0,"8"
252170150,"POWIDZ","1996","03",8.5,"",8,"",2.0,"","24","",0,"8"
252170150,"POWIDZ","1996","04",9.8,"",2,"",6.0,"","14","",0,"8"
252170150,"POWIDZ","1996","05",92.2,"",0,"",24.0,""," 4","",0,"8"
252170150,"POWIDZ","1996","06",25.8,"",0,"",9.6,"","22","",0,"8"
252170150,"POWIDZ","1996","07",106.9,"",0,"",36.1,""," 8","",0,"8"
252170150,"POWIDZ","1996","08",62.2,"",0,"",13.8,"","27","",0,"8"
252170150,"POWIDZ","1996","09",62.5,"",1,"",27.2,"","13","",0,"8"
252170150,"POWIDZ","1996","10",26.1,"",2,"",6.9,"","29","",0,"8"
252170150,"POWIDZ","1996","11",15.1,"",3,"",5.2,""," 7","",0,"8"
252170150,"POWIDZ","1996","12",7.6,"",6,"",2.4,"","13","",0,"8"
252170150,"POWIDZ","1997","01",.8,"",1,"",.5,""," 6","",0,"8"
252170150,"POWIDZ","1997","02",49.6,"",5,"",12.4,"","13","",0,"8"
252170150,"POWIDZ","1997","03",24.4,"",2,"",5.2,"","15","27",0,"8"
252170150,"POWIDZ","1997","04",15.8,"",6,"",7.1,""," 5","",0,"8"
252170150,"POWIDZ","1997","05",49.8,"",0,"",14.0,"","29","",0,"8"
252170150,"POWIDZ","1997","06",64.0,"",0,"",34.0,"","30","",0,"8"
252170150,"POWIDZ","1997","07",115.5,"",0,"",40.0,""," 6","",0,"8"
252170150,"POWIDZ","1997","08",33.8,"",0,"",16.0,""," 4","",0,"8"
252170150,"POWIDZ","1997","09",22.7,"",0,"",9.2,""," 4","",0,"8"
252170150,"POWIDZ","1997","10",44.1,"",3,"",11.8,""," 1","",0,"8"
252170150,"POWIDZ","1997","11",24.4,"",1,"",17.0,""," 8","",0,"8"
252170150,"POWIDZ","1997","12",35.7,"",3,"",9.5,"","10","",0,"8"
252170150,"POWIDZ","1998","01",40.0,"",3,"",14.0,""," 8","",0,"8"
252170150,"POWIDZ","1998","02",16.8,"",2,"",4.1,"","12","",0,"8"
252170150,"POWIDZ","1998","03",46.3,"",9,"",7.0,"","19","",0,"8"
252170150,"POWIDZ","1998","04",36.5,"",0,"",10.5,"","13","",0,"8"
252170150,"POWIDZ","1998","05",36.1,"",0,"",18.7,""," 4","",0,"8"
252170150,"POWIDZ","1998","06",35.5,"",0,"",9.0,"","11","",0,"8"
252170150,"POWIDZ","1998","07",73.9,"",0,"",20.6,"","27","",0,"8"
252170150,"POWIDZ","1998","08",68.6,"",0,"",17.1,""," 2","",0,"8"
252170150,"POWIDZ","1998","09",96.7,"",0,"",36.7,"","13","",0,"8"
252170150,"POWIDZ","1998","10",68.1,"",1,"",11.0,"","25","",0,"8"
252170150,"POWIDZ","1998","11",47.5,"",4,"",16.2,""," 1","",0,"8"
252170150,"POWIDZ","1998","12",41.6,"",4,"",17.5,"","13","",0,"8"
252170150,"POWIDZ","1999","01",46.0,"",7,"",10.2,"","11","",0,"8"
252170150,"POWIDZ","1999","02",52.8,"",15,"",12.1,""," 6","",0,"8"
252170150,"POWIDZ","1999","03",55.0,"",3,"",12.0,"","10","",0,"8"
252170150,"POWIDZ","1999","04",83.6,"",1,"",27.0,"","16","",0,"8"
252170150,"POWIDZ","1999","05",41.8,"",0,"",7.0,""," 8","14",0,"8"
252170150,"POWIDZ","1999","06",58.0,"",0,"",13.2,"","22","",0,"8"
252170150,"POWIDZ","1999","07",61.6,"",0,"",23.4,"","14","",0,"8"
252170150,"POWIDZ","1999","08",14.0,"",0,"",6.7,"","15","",0,"8"
252170150,"POWIDZ","1999","09",18.4,"",0,"",10.4,""," 1","",0,"8"
252170150,"POWIDZ","1999","10",43.8,"",1,"",8.5,""," 1","",0,"8"
252170150,"POWIDZ","1999","11",35.3,"",4,"",7.0,"","20","",0,"8"
252170150,"POWIDZ","1999","12",46.7,"",7,"",8.0,"","25","",0,"8"
252170150,"POWIDZ","2000","01",27.6,"",7,"",7.4,"","29","",0,"8"
252170150,"POWIDZ","2000","02",34.4,"",4,"",7.1,"","04","",0,"8"
252170150,"POWIDZ","2000","03",70.7,"",4,"",18.7,"","08","",0,"8"
252170150,"POWIDZ","2000","04",21.8,"",0,"",11.3,"","14","",0,"8"
252170150,"POWIDZ","2000","05",33.5,"",0,"",7.8,"","22","",0,"8"
252170150,"POWIDZ","2000","06",30.1,"",0,"",7.6,"","05","",0,"8"
252170150,"POWIDZ","2000","07",151.9,"",0,"",30.0,"","04","",0,"8"
252170150,"POWIDZ","2000","08",69.7,"",0,"",24.4,"","20","",0,"8"
252170150,"POWIDZ","2000","09",47.1,"",0,"",11.0,"","16","",0,"8"
252170150,"POWIDZ","2000","10",15.7,"",0,"",4.6,"","02","",0,"8"
252170150,"POWIDZ","2000","11",47.4,"",0,"",16.5,"","26","",0,"8"
252170150,"POWIDZ","2000","12",48.1,"",4,"",11.8,"","30","",0,"8"
